Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Occupant Count [](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Total Heating Rate [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 LIGHTS:Lights Electric Power [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 ELECTRIC EQUIPMENT:Electric Equipment Electric Power [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Loss Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Shortwave Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Gain Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Loss Rate [W](TimeStep),SURFACE 2:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 3:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE 4:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 5:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 1:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 6:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Mean Radiant Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE 1:Zone Operative Temperature [C](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Loss Energy [J](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Gain Energy [J](TimeStep),THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](TimeStep) 
 02/23  14:05:00,-13.25833333,219.5,378.3333333,2.04,204,108,58.32,1261.099109,1124.631688,0,362.9101187,389.3094283,1124.631688,0,0,0,2512.158184,436.1385735,0,0,365.686584,0,32.14619322,24,28.07309661,8161.091881,0,0,21,24,0,1658.897058
 02/23  14:10:00,-13.21666667,219,360.6666667,2.04,204,108,58.32,1215.141561,1076.623501,0,350.5458743,376.0438266,1076.623501,0,0,0,2425.437927,421.0829735,0,0,344.5242205,0,32.04396156,24,28.02198078,8150.989383,0,0,21,24,0,1635.746307
 02/23  14:15:00,-13.175,218.5,343,2.04,204,108,58.32,1169.721219,1029.215661,0,338.3368221,362.9440986,1029.215661,0,0,0,2339.706291,406.1990089,0,0,323.5904546,0,31.93819686,24,27.96909843,8140.889339,0,0,21,24,0,1611.861398
 02/23  14:20:00,-13.13333333,218,325.3333333,2.04,204,108,58.32,1124.896415,982.4675396,0,326.298725,350.0271729,982.4675396,0,0,0,2255.065237,391.5043815,0,0,302.9093774,0,31.82915798,24,27.91457899,8130.791748,0,0,21,24,0,1587.313583
 02/23  14:25:00,-13.09166667,217.5,307.6666667,2.04,204,108,58.32,1080.726871,936.4422669,0,314.4468902,337.3095514,936.4422669,0,0,0,2171.617255,377.0168846,0,0,282.5054308,0,31.71711982,24,27.85855991,8120.696607,0,0,21,24,0,1562.17844
 02/23  14:30:00,-13.05,217,290,2.04,204,108,58.32,1037.274001,899.4752257,0,302.7961058,324.8072532,899.4752257,0,0,0,2089.465569,362.7544391,0,0,262.403501,0,31.62184544,24,27.81092272,8110.603917,0,0,21,24,0,1539.582188
 02/23  14:35:00,-13.00833333,210.5833333,295.5833333,2.04,204,108,58.32,1024.868291,887.2206527,0,299.4007465,321.1170542,887.2206527,0,0,0,2066.870176,358.8316278,0,0,263.3430494,0,31.52683689,24,27.76341845,8100.513674,0,0,21,24,0,1517.548589
 02/23  14:40:00,-12.96666667,204.1666667,301.1666667,2.04,204,108,58.32,1011.826897,874.4069136,0,295.9062911,317.315493,874.4069136,0,0,0,2043.417127,354.7599179,0,0,263.9638819,0,31.43560494,24,27.71780247,8090.425879,0,0,21,24,0,1496.942914
 02/23  14:45:00,-12.925,197.75,306.75,2.04,204,108,58.32,998.1272491,860.9009003,0,292.3148455,313.4042432,860.9009003,0,0,0,2019.093531,350.5370713,0,0,264.2542664,0,31.34636878,24,27.67318439,8080.34053,0,0,21,24,0,1476.994756
 02/23  14:50:00,-12.88333333,191.3333333,312.3333333,2.04,204,108,58.32,983.746617,846.6873374,0,288.6285342,309.3849935,846.6873374,0,0,0,1993.886964,346.1609313,0,0,264.2024319,0,31.25836836,24,27.62918418,8070.257625,0,0,21,24,0,1457.47474
 02/23  14:55:00,-12.84166667,184.9166667,317.9166667,2.04,204,108,58.32,968.6623349,831.7477747,0,284.8493859,305.2593378,831.7477747,0,0,0,1967.785469,341.6294217,0,0,263.7966835,0,31.17113223,24,27.58556612,8060.177164,0,0,21,24,0,1438.248902
 02/23  15:00:00,-12.8,178.5,323.5,2.04,204,108,58.32,952.8520608,816.0627498,0,280.9792073,301.0286538,816.0627498,0,0,0,1940.77754,336.9405451,0,0,263.025537,0,31.08432533,24,27.54216267,8050.099145,0,0,21,24,0,1419.227493
 02/23  15:05:00,-12.8,172.0833333,329.0833333,2.04,204,108,58.32,936.294075,798.7895399,0,277.0194456,296.6939717,798.7895399,0,0,0,1912.852114,332.0923808,0,0,261.8778745,0,30.99570683,24,27.49785342,8050.159102,0,0,21,24,0,1400.014764
 02/23  15:10:00,-12.8,165.6666667,334.6666667,2.04,204,108,58.32,918.9676158,780.7353369,0,272.9710435,292.2558346,780.7353369,0,0,0,1883.998548,327.0830813,0,0,260.3431178,0,30.90680514,24,27.45340257,8050.219059,0,0,21,24,0,1380.839264
 02/23  15:15:00,-12.8,159.25,340.25,2.04,204,108,58.32,900.8532486,761.8735452,0,268.8342867,287.714154,761.8735452,0,0,0,1854.2066,321.910868,0,0,258.411422,0,30.81743157,24,27.40871579,8050.279016,0,0,21,24,0,1361.667781
 02/23  15:20:00,-12.8,152.8333333,345.8333333,2.04,204,108,58.32,881.9332646,742.1864824,0,264.6086483,283.0680616,742.1864824,0,0,0,1823.466386,316.5740253,0,0,256.0738841,0,30.72739006,24,27.36369503,8050.338973,0,0,21,24,0,1342.460307
 02/23  15:25:00,-12.8,146.4166667,351.4166667,2.04,204,108,58.32,862.1921035,721.6588854,0,260.2926334,278.3157616,721.6588854,0,0,0,1791.768341,311.0708926,0,0,253.3227665,0,30.63649287,24,27.31824643,8050.39893,0,0,21,24,0,1323.179643
 02/23  15:30:00,-12.8,140,357,2.04,204,108,58.32,841.6167921,700.2778028,0,255.8836252,273.4543858,700.2778028,0,0,0,1759.103158,305.3998539,0,0,250.1517322,0,30.54456121,24,27.2722806,8050.458886,0,0,21,24,0,1303.792034
 02/23  15:35:00,-12.8,132.9166667,369.5833333,2.04,204,108,58.32,828.6504428,681.755181,0,253.9568065,271.2179906,681.755181,0,0,0,1743.437105,302.680053,0,0,251.316076,0,30.444235,24,27.2221175,8050.518843,0,0,21,24,0,1283.489466
 02/23  15:40:00,-12.8,125.8333333,382.1666667,2.04,204,108,58.32,839.3965278,694.5873146,0,259.5812104,277.0880813,694.5873146,0,0,0,1784.110411,309.7413907,0,0,251.7556508,0,30.3803013,24,27.19015065,8050.5788,0,0,21,24,0,1268.45102
 02/23  15:45:00,-12.8,118.75,394.75,2.04,204,108,58.32,823.5895937,678.5974676,0,257.2705892,274.4133563,678.5974676,0,0,0,1765.004193,306.424339,0,0,251.4590628,0,30.30063567,24,27.15031783,8050.638757,0,0,21,24,0,1252.195745
 02/23  15:50:00,-12.8,111.6666667,407.3333333,2.04,204,108,58.32,806.185543,660.9840035,0,254.7077987,271.4552076,660.9840035,0,0,0,1743.795639,302.7422985,0,0,250.4180539,0,30.21794084,24,27.10897042,8050.698714,0,0,21,24,0,1235.115357
 02/23  15:55:00,-12.8,104.5833333,419.9166667,2.04,204,108,58.32,788.2931141,642.9098049,0,252.2249196,268.5714526,642.9098049,0,0,0,1723.04507,299.1397691,0,0,248.627914,0,30.13399891,24,27.06699945,8050.758671,0,0,21,24,0,1217.811807
 02/23  16:00:00,-12.8,97.5,432.5,2.04,204,108,58.32,767.6963594,621.9699358,0,249.1251305,265.0139108,621.9699358,0,0,0,1697.614018,294.724656,0,0,246.0878852,0,30.04709926,24,27.02354963,8050.818628,0,0,21,24,0,1200.106192
 02/23  16:05:00,-12.8,90.41666667,445.0833333,2.04,204,108,58.32,745.4837077,599.1753794,0,245.7245771,261.1239297,599.1753794,0,0,0,1669.980802,289.9272226,0,0,242.8015485,0,29.95722133,24,26.97861067,8050.748623,0,0,21,24,0,1181.958197
 02/23  16:10:00,-12.8,83.33333333,457.6666667,2.04,204,108,58.32,721.6597417,574.6956431,0,242.0002833,256.8785752,574.6956431,0,0,0,1640.099309,284.7394634,0,0,238.7771822,0,29.86457048,24,26.93228524,8050.678617,0,0,21,24,0,1163.410942
 02/23  16:15:00,-12.8,76.25,470.25,2.04,204,108,58.32,696.2338725,548.5408409,0,237.9253868,252.2511002,548.5408409,0,0,0,1607.913057,279.1515724,0,0,234.0280844,0,29.76889828,24,26.88444914,8050.608611,0,0,21,24,0,1144.453323
 02/23  16:20:00,-12.8,69.16666667,482.8333333,2.04,204,108,58.32,667.3643416,518.7377156,0,232.8973298,246.5961112,518.7377156,0,0,0,1569.06541,272.4071892,0,0,228.5728475,0,29.6680967,24,26.83404835,8050.538606,0,0,21,24,0,1124.872284
 02/23  16:25:00,-12.8,62.08333333,495.4166667,2.04,204,108,58.32,641.2419795,491.9622639,0,228.7827631,241.9235746,491.9622639,0,0,0,1537.736327,266.9681123,0,0,222.4355769,0,29.5668871,24,26.78344355,8050.4686,0,0,21,24,0,1105.328549
 02/23  16:30:00,-12.8,55,508,2.04,204,108,58.32,613.557207,468.3421871,0,224.2083941,236.7600718,468.3421871,0,0,0,1503.818706,261.0796365,0,0,215.6460434,0,29.47728541,24,26.73864271,8050.398594,0,0,21,24,0,1086.50973
 02/23  16:35:00,-12.8,50.41666667,465.6666667,2.04,204,108,58.32,541.4733518,390.0377091,0,201.8006464,212.9089711,390.0377091,0,0,0,1351.811391,234.6894775,0,0,186.2724169,0,29.33276204,24,26.66638102,8050.328589,0,0,21,24,0,1061.080772
 02/23  16:40:00,-12.8,45.83333333,423.3333333,2.04,204,108,58.32,473.9646257,316.6847883,0,180.1220017,189.8767128,316.6847883,0,0,0,1206.007662,209.3763303,0,0,159.0044663,0,29.1792721,24,26.58963605,8050.258583,0,0,21,24,0,1032.226937
 02/23  16:45:00,-12.8,41.25,381,2.04,204,108,58.32,411.121798,248.1977715,0,159.2261554,167.7189335,248.1977715,0,0,0,1066.612609,185.1758002,0,0,133.8632066,0,29.02026334,24,26.51013167,8050.188578,0,0,21,24,0,1001.866187
 02/23  16:50:00,-12.8,36.66666667,338.6666667,2.04,204,108,58.32,353.0335367,184.7032321,0,139.1798229,146.5043405,184.7032321,0,0,0,933.8803232,162.1320005,0,0,110.8568481,0,28.85778302,24,26.42889151,8050.118572,0,0,21,24,0,970.6508686
 02/23  16:55:00,-12.8,32.08333333,296.3333333,2.04,204,108,58.32,299.8035445,126.3380553,0,120.0680762,126.3204508,126.3380553,0,0,0,808.1569451,140.3050252,0,0,89.98003628,0,28.69333233,24,26.34666616,8050.048566,0,0,21,24,0,939.0111706
 02/23  17:00:00,-12.8,27.5,254,2.04,204,108,58.32,245.4806487,66.66022434,0,100.1241224,105.2626758,66.66022434,0,0,0,675.8579567,117.3364508,0,0,71.21326876,0,28.52253392,24,26.26126696,8049.978561,0,0,21,24,0,906.4742212
 02/23  17:05:00,-12.89166667,22.91666667,211.6666667,1.68,168,84,51.84,192.5486595,7.892138342,0,80.19242745,84.23331942,7.892138342,0,0,0,542.9506424,94.26226431,0,0,54.52251365,0,28.34135715,24,26.17067857,8073.265449,0,0,21,24,0,826.7514746
 02/23  17:10:00,-12.98333333,18.33333333,169.3333333,1.68,168,84,51.84,145.2257947,0,44.56557555,61.66341935,64.72096425,0,44.56557555,0,0,419.4722182,72.82503789,0,0,39.85904586,0,28.16238844,24,26.08119422,8096.570695,0,0,21,24,0,792.781375
 02/23  17:15:00,-13.075,13.75,127,1.68,168,84,51.84,103.287277,0,91.23615316,44.56894206,46.75273475,0,91.23615316,0,0,305.2557447,52.99578902,0,0,27.15951675,0,27.98474074,24,25.99237037,8119.89432,0,0,21,24,0,759.3368739
 02/23  17:20:00,-13.16666667,9.166666667,84.66666667,1.68,168,84,51.84,66.26526333,0,132.5854386,28.87416948,30.28356191,0,132.5854386,0,0,199.6331386,34.65853101,0,0,16.34626626,0,27.80897121,24,25.9044856,8143.236343,0,0,21,24,0,726.5086397
 02/23  17:25:00,-13.25833333,4.583333333,42.33333333,1.68,168,84,51.84,7.501068768,0,198.9090894,2.310810859,2.484684022,0,198.9090894,0,0,14.77736919,2.565515485,0,0,0,0,27.61028517,24,25.80514259,8166.596784,0,0,21,24,0,690.5737337
 02/23  17:30:00,-13.35,0,0,1.68,168,84,51.84,0,0,206.6687939,0,0,0,206.6687939,0,0,0,0,0,0,0,0,27.45237832,24,25.72618916,8189.975662,0,0,21,24,0,660.7112651
 02/23  17:35:00,-13.44166667,0,0,1.68,168,84,51.84,0,0,208.6165796,0,0,0,208.6165796,0,0,0,0,0,0,0,0,27.30429167,24,25.65214583,8213.372998,0,0,21,24,0,633.4699498
 02/23  17:40:00,-13.53333333,0,0,1.68,168,84,51.84,0,0,208.3292946,0,0,0,208.3292946,0,0,0,0,0,0,0,0,27.16851239,24,25.58425619,8236.788811,0,0,21,24,0,608.883776
 02/23  17:45:00,-13.625,0,0,1.68,168,84,51.84,0,0,208.084147,0,0,0,208.084147,0,0,0,0,0,0,0,0,27.03862355,24,25.51931177,8260.223121,0,0,21,24,0,585.7038847
 02/23  17:50:00,-13.71666667,0,0,1.68,168,84,51.84,0,0,207.8598637,0,0,0,207.8598637,0,0,0,0,0,0,0,0,26.91376073,24,25.45688037,8283.675948,0,0,21,24,0,563.7049897
 02/23  17:55:00,-13.80833333,0,0,1.68,168,84,51.84,0,0,207.6526171,0,0,0,207.6526171,0,0,0,0,0,0,0,0,26.79343336,24,25.39671668,8307.147312,0,0,21,24,0,542.765723
 02/23  18:00:00,-13.9,0,0,1.68,168,84,51.84,0,0,207.4598322,0,0,0,207.4598322,0,0,0,0,0,0,0,0,26.67730229,24,25.33865114,8330.637233,0,0,21,24,0,522.8019746
 02/23  18:05:00,-13.99166667,0,0,0.48,48,60,38.88,0,0,207.977377,0,0,0,207.977377,0,0,0,0,0,0,0,0,26.54895671,24,25.27447835,8353.946032,0,0,21,24,0,414.4699438
 02/23  18:10:00,-14.08333333,0,0,0.48,48,60,38.88,0,0,207.5327347,0,0,0,207.5327347,0,0,0,0,0,0,0,0,26.43381598,24,25.21690799,8377.272229,0,0,21,24,0,395.0047349
 02/23  18:15:00,-14.175,0,0,0.48,48,60,38.88,0,0,207.1218095,0,0,0,207.1218095,0,0,0,0,0,0,0,0,26.32395047,24,25.16197523,8400.615842,0,0,21,24,0,376.8737434
 02/23  18:20:00,-14.26666667,0,0,0.48,48,60,38.88,0,0,206.7117353,0,0,0,206.7117353,0,0,0,0,0,0,0,0,26.2182139,24,25.10910695,8423.976891,0,0,21,24,0,359.6660874
 02/23  18:25:00,-14.35833333,0,0,0.48,48,60,38.88,0,0,206.2969276,0,0,0,206.2969276,0,0,0,0,0,0,0,0,26.11614086,24,25.05807043,8447.355396,0,0,21,24,0,343.2797821
 02/23  18:30:00,-14.45,0,0,0.48,48,60,38.88,0,0,205.8741542,0,0,0,205.8741542,0,0,0,0,0,0,0,0,26.01743527,24,25.00871764,8470.751374,0,0,21,24,0,327.6520004
 02/23  18:35:00,-14.54166667,0,0,0.48,48,60,38.88,0,0,205.4409155,0,0,0,205.4409155,0,0,0,0,0,0,0,0,25.92187708,24,24.96093854,8494.164846,0,0,21,24,0,312.7361324
 02/23  18:40:00,-14.63333333,0,0,0.48,48,60,38.88,0,0,204.9950662,0,0,0,204.9950662,0,0,0,0,0,0,0,0,25.82928157,24,24.91464078,8517.595831,0,0,21,24,0,298.4941993
 02/23  18:45:00,-14.725,0,0,0.48,48,60,38.88,0,0,204.5346751,0,0,0,204.5346751,0,0,0,0,0,0,0,0,25.73948444,24,24.86974222,8541.044349,0,0,21,24,0,284.8941621
 02/23  18:50:00,-14.81666667,0,0,0.48,48,60,38.88,0,0,204.0580167,0,0,0,204.0580167,0,0,0,0,0,0,0,0,25.65233373,24,24.82616687,8564.510418,0,0,21,24,0,271.9093922
 02/23  18:55:00,-14.90833333,0,0,0.48,48,60,38.88,0,0,203.5636189,0,0,0,203.5636189,0,0,0,0,0,0,0,0,25.56768376,24,24.78384188,8587.994058,0,0,21,24,0,259.5197116
 02/23  19:00:00,-15,0,0,0.48,48,60,38.88,0,0,203.0503528,0,0,0,203.0503528,0,0,0,0,0,0,0,0,25.48538725,24,24.74269362,8611.495288,0,0,21,24,0,247.7159044
 02/23  19:05:00,-15,0,0,0.48,48,60,38.88,0,0,202.684211,0,0,0,202.684211,0,0,0,0,0,0,0,0,25.4048894,24.60553437,25.00521189,8745.489688,0,0,16,28,0,0
 02/23  19:10:00,-15,0,0,0.48,48,60,38.88,0,0,204.2548544,0,0,0,204.2548544,0,0,0,0,0,0,0,0,25.41868285,25.38811914,25.40340099,8918.588969,0,0,16,28,0,0
 02/23  19:15:00,-15,0,0,0.48,48,60,38.88,0,0,205.4362437,0,0,0,205.4362437,0,0,0,0,0,0,0,0,25.42868375,25.41894395,25.42381385,8925.69167,0,0,16,28,0,0
 02/23  19:20:00,-15,0,0,0.48,48,60,38.88,0,0,205.3531539,0,0,0,205.3531539,0,0,0,0,0,0,0,0,25.40258648,25.48399387,25.44329017,8940.352862,0,0,16,28,0,0
 02/23  19:25:00,-15,0,0,0.48,48,60,38.88,0,0,205.0447692,0,0,0,205.0447692,0,0,0,0,0,0,0,0,25.36737369,25.65615492,25.5117643,8978.669485,0,0,16,28,0,0
 02/23  19:30:00,-15,0,0,0.48,48,60,38.88,0,0,205.2728771,0,0,0,205.2728771,0,0,0,0,0,0,0,0,25.34274673,25.83455516,25.58865094,9018.36654,0,0,16,28,0,0
 02/23  19:35:00,-15,0,0,0.48,48,60,38.88,0,0,205.4830613,0,0,0,205.4830613,0,0,0,0,0,0,0,0,25.32181694,25.94864201,25.63522947,9043.862265,0,0,16,28,0,0
 02/23  19:40:00,-15,0,0,0.48,48,60,38.88,0,0,205.6238563,0,0,0,205.6238563,0,0,0,0,0,0,0,0,25.30106104,25.99104933,25.64605518,9053.528341,0,0,16,28,0,0
 02/23  19:45:00,-15,0,0,0.48,48,60,38.88,0,0,205.518265,0,0,0,205.518265,0,0,0,0,0,0,0,0,25.27768075,25.98817552,25.63292813,9053.193805,0,0,16,28,0,0
 02/23  19:50:00,-15,0,0,0.48,48,60,38.88,0,0,205.3270633,0,0,0,205.3270633,0,0,0,0,0,0,0,0,25.25080161,25.96638419,25.6085929,9048.680779,0,0,16,28,0,0
 02/23  19:55:00,-15,0,0,0.48,48,60,38.88,0,0,205.1038289,0,0,0,205.1038289,0,0,0,0,0,0,0,0,25.22135279,25.939649,25.58050089,9043.075412,0,0,16,28,0,0
 02/23  20:00:00,-15,0,0,0.48,48,60,38.88,0,0,204.8735681,0,0,0,204.8735681,0,0,0,0,0,0,0,0,25.19033689,25.91205353,25.55119521,9037.279626,0,0,16,28,0,0
 02/23  20:05:00,-14.95,0,0,0.24,24,36,32.4,0,0,203.6659905,0,0,0,203.6659905,0,0,0,0,0,0,0,0,25.1576358,25.77124768,25.46444174,8993.244438,0,0,16,28,0,0
 02/23  20:10:00,-14.9,0,0,0.24,24,36,32.4,0,0,201.9941325,0,0,0,201.9941325,0,0,0,0,0,0,0,0,25.11685191,25.60160972,25.35923082,8942.861554,0,0,16,28,0,0
 02/23  20:15:00,-14.85,0,0,0.24,24,36,32.4,0,0,200.2199595,0,0,0,200.2199595,0,0,0,0,0,0,0,0,25.07023386,25.46297911,25.26660649,8899.344692,0,0,16,28,0,0
 02/23  20:20:00,-14.8,0,0,0.24,24,36,32.4,0,0,198.4743662,0,0,0,198.4743662,0,0,0,0,0,0,0,0,25.02386535,25.36574539,25.19480537,8864.982573,0,0,16,28,0,0
 02/23  20:25:00,-14.75,0,0,0.24,24,36,32.4,0,0,196.8050689,0,0,0,196.8050689,0,0,0,0,0,0,0,0,24.97862581,25.29620319,25.1374145,8836.745208,0,0,16,28,0,0
 02/23  20:30:00,-14.7,0,0,0.24,24,36,32.4,0,0,195.197537,0,0,0,195.197537,0,0,0,0,0,0,0,0,24.93487844,25.24116757,25.088023,8811.719966,0,0,16,28,0,0
 02/23  20:35:00,-14.65,0,0,0.24,24,36,32.4,0,0,193.6452085,0,0,0,193.6452085,0,0,0,0,0,0,0,0,24.89171729,25.19273515,25.04222622,8788.161597,0,0,16,28,0,0
 02/23  20:40:00,-14.6,0,0,0.24,24,36,32.4,0,0,192.155832,0,0,0,192.155832,0,0,0,0,0,0,0,0,24.8489205,25.14739283,24.99815667,8765.294465,0,0,16,28,0,0
 02/23  20:45:00,-14.55,0,0,0.24,24,36,32.4,0,0,192.2069295,0,0,0,192.2069295,0,0,0,0,0,0,0,0,24.80273852,25.10212019,24.95242936,8742.452207,0,0,16,28,0,0
 02/23  20:50:00,-14.5,0,0,0.24,24,36,32.4,0,0,190.4527512,0,0,0,190.4527512,0,0,0,0,0,0,0,0,24.76075829,25.05799627,24.90937728,8719.872658,0,0,16,28,0,0
 02/23  20:55:00,-14.45,0,0,0.24,24,36,32.4,0,0,188.9024749,0,0,0,188.9024749,0,0,0,0,0,0,0,0,24.71864519,25.01568285,24.86716402,8697.701503,0,0,16,28,0,0
 02/23  21:00:00,-14.4,0,0,0.24,24,36,32.4,0,0,187.5389565,0,0,0,187.5389565,0,0,0,0,0,0,0,0,24.6764024,24.97485016,24.82562628,8675.86582,0,0,16,28,0,0
 02/23  21:05:00,-14.35833333,0,0,0.24,24,36,32.4,0,0,187.8931365,0,0,0,187.8931365,0,0,0,0,0,0,0,0,24.63028419,24.93293747,24.78161083,8655.853436,0,0,16,28,0,0
 02/23  21:10:00,-14.31666667,0,0,0.24,24,36,32.4,0,0,188.1450195,0,0,0,188.1450195,0,0,0,0,0,0,0,0,24.58414251,24.888996,24.73656925,8635.401564,0,0,16,28,0,0
 02/23  21:15:00,-14.275,0,0,0.24,24,36,32.4,0,0,188.4090863,0,0,0,188.4090863,0,0,0,0,0,0,0,0,24.53771865,24.84332143,24.69052004,8614.575564,0,0,16,28,0,0
 02/23  21:20:00,-14.23333333,0,0,0.24,24,36,32.4,0,0,188.6521024,0,0,0,188.6521024,0,0,0,0,0,0,0,0,24.49107306,24.79658338,24.64382822,8593.523074,0,0,16,28,0,0
 02/23  21:25:00,-14.19166667,0,0,0.24,24,36,32.4,0,0,187.3279963,0,0,0,187.3279963,0,0,0,0,0,0,0,0,24.44800446,24.75114372,24.59957409,8572.764149,0,0,16,28,0,0
 02/23  21:30:00,-14.15,0,0,0.24,24,36,32.4,0,0,187.6783978,0,0,0,187.6783978,0,0,0,0,0,0,0,0,24.40111261,24.70595922,24.55353592,8552.069016,0,0,16,28,0,0
 02/23  21:35:00,-14.10833333,0,0,0.24,24,36,32.4,0,0,187.8712353,0,0,0,187.8712353,0,0,0,0,0,0,0,0,24.35440525,24.66022541,24.50731533,8531.260619,0,0,16,28,0,0
 02/23  21:40:00,-14.06666667,0,0,0.24,24,36,32.4,0,0,188.0787919,0,0,0,188.0787919,0,0,0,0,0,0,0,0,24.30752637,24.61377062,24.46064849,8510.301246,0,0,16,28,0,0
 02/23  21:45:00,-14.025,0,0,0.24,24,36,32.4,0,0,188.2832847,0,0,0,188.2832847,0,0,0,0,0,0,0,0,24.26049338,24.56676744,24.41363041,8489.22895,0,0,16,28,0,0
 02/23  21:50:00,-13.98333333,0,0,0.24,24,36,32.4,0,0,188.4778379,0,0,0,188.4778379,0,0,0,0,0,0,0,0,24.21333017,24.5194443,24.36638724,8468.094032,0,0,16,28,0,0
 02/23  21:55:00,-13.94166667,0,0,0.24,24,36,32.4,0,0,188.6575251,0,0,0,188.6575251,0,0,0,0,0,0,0,0,24.16606446,24.47196511,24.31901479,8446.932567,0,0,16,28,0,0
 02/23  22:00:00,-13.9,0,0,0.24,24,36,32.4,0,0,188.8189259,0,0,0,188.8189259,0,0,0,0,0,0,0,0,24.11872078,24.42442166,24.27157122,8425.764754,0,0,16,28,0,0
 02/23  22:05:00,-13.9,0,0,0.12,12,12,25.92,0,0,188.3452473,0,0,0,188.3452473,0,0,0,0,0,0,0,0,24.07122455,24.07105031,24.07113743,33390.66334,0,0,16,28,0,0
 02/23  22:10:00,-13.9,0,0,0.12,12,12,25.92,0,0,186.9155585,0,0,0,186.9155585,0,0,0,0,0,0,0,0,23.99117009,23.53670886,23.76393947,32919.16877,0,0,16,28,0,0
 02/23  22:15:00,-13.9,0,0,0.12,12,12,25.92,0,0,185.4509474,0,0,0,185.4509474,0,0,0,0,0,0,0,0,23.89374808,23.25390788,23.57382798,32668.89242,0,0,16,28,0,0
 02/23  22:20:00,-13.9,0,0,0.12,12,12,25.92,0,0,184.4187233,0,0,0,184.4187233,0,0,0,0,0,0,0,0,23.80468946,23.10929427,23.45699187,32540.13857,0,0,16,28,0,0
 02/23  22:25:00,-13.9,0,0,0.12,12,12,25.92,0,0,183.6542153,0,0,0,183.6542153,0,0,0,0,0,0,0,0,23.72494443,23.01477994,23.36986218,32455.44368,0,0,16,28,0,0
 02/23  22:30:00,-13.9,0,0,0.12,12,12,25.92,0,0,182.9298196,0,0,0,182.9298196,0,0,0,0,0,0,0,0,23.64747444,22.93187475,23.2896746,32380.96303,0,0,16,28,0,0
 02/23  22:35:00,-13.9,0,0,0.12,12,12,25.92,0,0,182.2346343,0,0,0,182.2346343,0,0,0,0,0,0,0,0,23.57189922,22.85097453,23.21143688,32308.2521,0,0,16,28,0,0
 02/23  22:40:00,-13.9,0,0,0.12,12,12,25.92,0,0,181.5490033,0,0,0,181.5490033,0,0,0,0,0,0,0,0,23.49730348,22.77241274,23.13485811,32237.60377,0,0,16,28,0,0
 02/23  22:45:00,-13.9,0,0,0.12,12,12,25.92,0,0,180.8704386,0,0,0,180.8704386,0,0,0,0,0,0,0,0,23.42348337,22.69710233,23.06029285,32169.82023,0,0,16,28,0,0
 02/23  22:50:00,-13.9,0,0,0.12,12,12,25.92,0,0,180.2000334,0,0,0,180.2000334,0,0,0,0,0,0,0,0,23.35044636,22.62457226,22.98750931,32104.48703,0,0,16,28,0,0
